iter	Logloss
53806	0.01829146656
53807	0.01829086725
53808	0.01828987187
53809	0.01828900574
53810	0.0182885254
53811	0.01828816997
53812	0.01828779
53813	0.01828717499
53814	0.0182866161
53815	0.01828598765
53816	0.01828521039
53817	0.01828441927
53818	0.01828343414
53819	0.01828253503
53820	0.01828152844
53821	0.01828077379
53822	0.01828009933
53823	0.0182793513
53824	0.01827882332
53825	0.01827801687
53826	0.0182775964
53827	0.0182770491
53828	0.01827663604
53829	0.01827619776
53830	0.01827501912
53831	0.01827454473
53832	0.01827414438
53833	0.01827351481
53834	0.01827269401
53835	0.01827174301
53836	0.01827040312
53837	0.01826996667
53838	0.01826905487
53839	0.01826821964
53840	0.01826717261
53841	0.01826687895
53842	0.01826568146
53843	0.01826504291
53844	0.01826405738
53845	0.01826330619
53846	0.0182623137
53847	0.01826130642
53848	0.0182602975
53849	0.01825941189
53850	0.01825875814
53851	0.01825830948
53852	0.01825768433
53853	0.01825723422
53854	0.01825632426
53855	0.01825589535
53856	0.01825528064
53857	0.01825437986
53858	0.01825380446
53859	0.01825291447
53860	0.01825198958
53861	0.01825145286
53862	0.01825098886
53863	0.01825012825
53864	0.01824938669
53865	0.0182486693
53866	0.01824800805
53867	0.01824765645
53868	0.01824607133
53869	0.01824564411
53870	0.01824500692
53871	0.01824457396
53872	0.01824396734
53873	0.0182431954
53874	0.01824254522
53875	0.01824165321
53876	0.01824079867
53877	0.01824013081
53878	0.01823953981
53879	0.01823907834
53880	0.01823816786
53881	0.01823769186
53882	0.01823710216
53883	0.01823612532
53884	0.01823531215
53885	0.01823464049
53886	0.01823409615
53887	0.01823311725
53888	0.01823202265
53889	0.01823153692
53890	0.01823091549
53891	0.01823023723
53892	0.01822927211
53893	0.01822834412
53894	0.01822762434
53895	0.01822712477
53896	0.0182261839
53897	0.01822550706
53898	0.01822482681
53899	0.01822436294
53900	0.01822321391
53901	0.018222529
53902	0.01822215718
53903	0.01822115431
53904	0.01822021967
53905	0.01821971306
53906	0.01821924596
53907	0.01821870851
53908	0.01821811878
53909	0.01821729282
53910	0.01821668822
53911	0.01821615952
53912	0.01821551187
53913	0.0182150165
53914	0.0182140071
53915	0.01821364874
53916	0.01821315732
53917	0.01821179196
53918	0.01821136068
53919	0.01821067121
53920	0.01821007696
53921	0.01820917933
53922	0.01820872988
53923	0.01820809018
53924	0.01820726674
53925	0.01820650676
53926	0.01820577012
53927	0.01820520997
53928	0.0182042739
53929	0.01820374594
53930	0.01820303871
53931	0.01820241128
53932	0.01820196466
53933	0.0182012957
53934	0.01820065295
53935	0.01819990245
53936	0.01819945465
53937	0.01819898066
53938	0.01819829157
53939	0.01819788268
53940	0.01819687662
53941	0.01819607746
53942	0.01819494196
53943	0.01819428641
53944	0.01819389009
53945	0.01819335262
53946	0.01819292739
53947	0.0181919066
53948	0.01819081786
53949	0.01819034522
53950	0.01818899194
53951	0.0181880277
53952	0.01818752885
53953	0.01818641369
53954	0.01818600336
53955	0.01818534338
53956	0.01818465247
53957	0.01818396078
53958	0.0181830029
53959	0.01818223005
53960	0.01818107029
53961	0.01818061826
53962	0.01817945768
53963	0.01817889603
53964	0.01817819273
53965	0.01817754125
53966	0.01817643477
53967	0.01817549121
53968	0.01817426971
53969	0.01817376671
53970	0.01817345316
53971	0.01817282985
53972	0.01817208606
53973	0.0181714237
53974	0.01817085549
53975	0.01817021735
53976	0.01816955619
53977	0.01816908423
53978	0.0181680021
53979	0.01816732418
53980	0.01816668065
53981	0.01816609876
53982	0.01816563854
53983	0.01816473123
53984	0.01816414595
53985	0.01816344325
53986	0.0181629361
53987	0.01816220249
53988	0.01816143722
53989	0.01816092174
53990	0.01815983518
53991	0.01815931185
53992	0.01815844805
53993	0.01815763433
53994	0.01815651689
53995	0.01815593143
53996	0.01815535495
53997	0.0181546268
53998	0.01815356016
53999	0.01815310305
54000	0.01815246041
54001	0.01815169755
54002	0.01815096943
54003	0.0181502321
54004	0.01814973538
54005	0.01814910313
54006	0.01814787578
54007	0.01814653266
54008	0.01814549961
54009	0.01814468458
54010	0.01814364242
54011	0.01814306629
54012	0.01814223217
54013	0.01814187805
54014	0.01814155644
54015	0.01814070672
54016	0.01814003121
54017	0.0181391843
54018	0.01813812723
54019	0.01813728389
54020	0.01813663908
54021	0.01813581094
54022	0.01813555978
54023	0.01813510174
54024	0.01813470761
54025	0.01813436643
54026	0.01813374166
54027	0.01813257605
54028	0.01813198595
54029	0.01813084322
54030	0.01813028586
54031	0.01812946373
54032	0.01812788615
54033	0.01812720298
54034	0.01812625445
54035	0.01812575837
54036	0.01812527396
54037	0.01812435166
54038	0.01812397668
54039	0.01812318153
54040	0.01812255967
54041	0.01812175517
54042	0.018120997
54043	0.01812021292
54044	0.0181194773
54045	0.01811887456
54046	0.01811817445
54047	0.01811732459
54048	0.01811677996
54049	0.01811612265
54050	0.01811575617
54051	0.01811519716
54052	0.01811385938
54053	0.01811305477
54054	0.01811244123
54055	0.01811142474
54056	0.01811035753
54057	0.01810957723
54058	0.01810915321
54059	0.01810809259
54060	0.018107494
54061	0.01810668828
54062	0.0181059937
54063	0.01810533518
54064	0.01810484768
54065	0.01810403812
54066	0.01810331138
54067	0.01810225773
54068	0.01810151506
54069	0.01810077372
54070	0.0181003479
54071	0.01809984289
54072	0.018098922
54073	0.01809815808
54074	0.01809758748
54075	0.01809669049
54076	0.01809619985
54077	0.01809556315
54078	0.01809487642
54079	0.01809421965
54080	0.01809354122
54081	0.01809240753
54082	0.01809208588
54083	0.0180914816
54084	0.01809077104
54085	0.01809005403
54086	0.01808925394
54087	0.01808861418
54088	0.01808797564
54089	0.01808718273
54090	0.01808646602
54091	0.0180857633
54092	0.01808552745
54093	0.01808461328
54094	0.01808397565
54095	0.01808344484
54096	0.01808257881
54097	0.01808193309
54098	0.01808106966
54099	0.01808047018
54100	0.01807960971
54101	0.01807881993
54102	0.01807793676
54103	0.01807708431
54104	0.01807646996
54105	0.01807542412
54106	0.01807450249
54107	0.01807404222
54108	0.01807328469
54109	0.01807287826
54110	0.01807224716
54111	0.01807177071
54112	0.01807098785
54113	0.01806970605
54114	0.01806879198
54115	0.01806791188
54116	0.01806731904
54117	0.01806696285
54118	0.01806640882
54119	0.01806559584
54120	0.01806474704
54121	0.01806438747
54122	0.01806322196
54123	0.01806266381
54124	0.01806214822
54125	0.01806148321
54126	0.01806104693
54127	0.01805997118
54128	0.01805950277
54129	0.01805896925
54130	0.01805850847
54131	0.01805805472
54132	0.01805677903
54133	0.01805598387
54134	0.01805541749
54135	0.01805469084
54136	0.01805405737
54137	0.01805352915
54138	0.01805286729
54139	0.0180520533
54140	0.01805140942
54141	0.018050703
54142	0.01804984062
54143	0.01804906352
54144	0.01804853017
54145	0.01804710421
54146	0.01804614604
54147	0.01804550756
54148	0.01804464232
54149	0.01804414311
54150	0.01804371821
54151	0.01804289429
54152	0.01804234411
54153	0.01804126447
54154	0.01804065082
54155	0.01804016741
54156	0.01803941178
54157	0.01803889805
54158	0.01803825582
54159	0.01803758006
54160	0.01803692599
54161	0.01803607901
54162	0.01803546739
54163	0.01803487851
54164	0.01803376344
54165	0.01803313526
54166	0.01803246582
54167	0.01803155256
54168	0.01803083108
54169	0.01802990661
54170	0.01802875937
54171	0.01802809879
54172	0.01802697261
54173	0.0180264055
54174	0.01802580319
54175	0.01802532926
54176	0.018024589
54177	0.01802383675
54178	0.01802335154
54179	0.01802285629
54180	0.01802230317
54181	0.01802128899
54182	0.01802072009
54183	0.01802024048
54184	0.01801944415
54185	0.01801881957
54186	0.01801792975
54187	0.01801699031
54188	0.01801624989
54189	0.01801488788
54190	0.01801367065
54191	0.01801266838
54192	0.0180117792
54193	0.01801102568
54194	0.01801033942
54195	0.01800989161
54196	0.0180087025
54197	0.01800811055
54198	0.0180070951
54199	0.01800679249
54200	0.01800606362
54201	0.01800562342
54202	0.01800487338
54203	0.01800419334
54204	0.01800365655
54205	0.01800330622
54206	0.01800266764
54207	0.01800171367
54208	0.01800088738
54209	0.01799986097
54210	0.0179992802
54211	0.01799894887
54212	0.0179983679
54213	0.01799755199
54214	0.01799625011
54215	0.01799530388
54216	0.017994387
54217	0.01799341426
54218	0.01799285611
54219	0.01799216503
54220	0.01799158203
54221	0.01799112065
54222	0.01799058564
54223	0.01798985846
54224	0.01798925872
54225	0.01798820939
54226	0.01798745675
54227	0.01798635268
54228	0.01798545478
54229	0.0179846909
54230	0.01798406869
54231	0.01798310248
54232	0.01798230775
54233	0.01798156235
54234	0.01798084762
54235	0.01797911135
54236	0.01797823488
54237	0.01797747612
54238	0.01797664379
54239	0.01797614192
54240	0.01797517471
54241	0.01797451133
54242	0.01797387425
54243	0.01797325897
54244	0.01797204913
54245	0.01797159575
54246	0.01797113643
54247	0.01797039672
54248	0.0179697984
54249	0.01796917745
54250	0.01796835205
54251	0.01796801903
54252	0.01796746598
54253	0.01796646304
54254	0.01796547131
54255	0.01796457766
54256	0.01796380696
54257	0.01796259072
54258	0.01796160515
54259	0.01796091829
54260	0.01796014225
54261	0.01795967882
54262	0.01795858702
54263	0.01795774757
54264	0.01795702106
54265	0.01795630139
54266	0.01795584244
54267	0.01795524775
54268	0.01795448426
54269	0.0179535161
54270	0.01795291803
54271	0.01795238232
54272	0.01795128696
54273	0.01795064066
54274	0.0179498269
54275	0.01794862398
54276	0.01794804551
54277	0.01794716009
54278	0.01794613139
54279	0.01794548264
54280	0.01794455549
54281	0.01794386783
54282	0.0179429298
54283	0.01794192962
54284	0.01794149997
54285	0.01794102961
54286	0.01793977169
54287	0.01793871893
54288	0.0179384041
54289	0.01793755046
54290	0.01793667607
54291	0.01793608779
54292	0.01793515788
54293	0.0179341114
54294	0.01793337493
54295	0.01793294586
54296	0.01793257644
54297	0.01793151581
54298	0.01793097275
54299	0.01793063271
54300	0.01792942846
54301	0.01792884785
54302	0.01792795035
54303	0.01792733691
54304	0.0179270083
54305	0.01792617504
54306	0.01792550655
54307	0.01792445964
54308	0.01792360566
54309	0.01792280516
54310	0.01792213711
54311	0.01792125447
54312	0.01792062931
54313	0.01791986196
54314	0.01791953798
54315	0.01791835642
54316	0.01791813451
54317	0.01791700472
54318	0.01791580456
54319	0.01791484615
54320	0.01791407147
54321	0.01791339
54322	0.01791283744
54323	0.01791219887
54324	0.01791155749
54325	0.01791109565
54326	0.01791067723
54327	0.01791020918
54328	0.01790939363
54329	0.01790886424
54330	0.01790802463
54331	0.01790730537
54332	0.01790642535
54333	0.01790583801
54334	0.01790508439
54335	0.0179044407
54336	0.01790310669
54337	0.01790240408
54338	0.0179013022
54339	0.01790069599
54340	0.01790032612
54341	0.01789971876
54342	0.01789911763
54343	0.01789883478
54344	0.01789816961
54345	0.01789740283
54346	0.01789664031
54347	0.01789634084
54348	0.01789593204
54349	0.017895206
54350	0.01789427055
54351	0.0178935158
54352	0.01789291086
54353	0.01789240378
54354	0.01789189144
54355	0.01789111928
54356	0.01789037344
54357	0.0178890685
54358	0.01788827746
54359	0.01788707888
54360	0.01788643112
54361	0.01788548868
54362	0.01788437014
54363	0.01788399504
54364	0.01788355405
54365	0.01788268395
54366	0.01788175756
54367	0.01788125503
54368	0.01788090651
54369	0.01788003895
54370	0.0178791074
54371	0.01787788411
54372	0.01787727409
54373	0.01787671529
54374	0.01787610654
54375	0.01787500593
54376	0.01787410273
54377	0.0178735568
54378	0.01787315862
54379	0.01787269207
54380	0.01787148725
54381	0.01787114785
54382	0.01787054458
54383	0.01786975124
54384	0.01786893567
54385	0.01786836056
54386	0.01786762579
54387	0.0178670347
54388	0.01786645096
54389	0.01786552802
54390	0.01786501916
54391	0.01786477879
54392	0.01786431387
54393	0.01786319927
54394	0.01786251643
54395	0.01786184385
54396	0.01786123034
54397	0.01786047945
54398	0.01785979703
54399	0.01785901389
54400	0.01785814642
54401	0.01785768693
54402	0.01785678657
54403	0.0178560654
54404	0.01785563644
54405	0.0178546641
54406	0.01785417889
54407	0.01785364285
54408	0.01785313964
54409	0.01785239139
54410	0.01785141056
54411	0.01785075783
54412	0.01784970285
54413	0.01784913808
54414	0.01784871026
54415	0.01784810923
54416	0.01784714107
54417	0.0178459038
54418	0.01784519595
54419	0.01784423513
54420	0.01784353178
54421	0.01784290153
54422	0.01784194512
54423	0.01784133523
54424	0.01784041589
54425	0.01783998481
54426	0.01783919816
54427	0.01783847679
54428	0.01783796578
54429	0.01783740086
54430	0.01783665383
54431	0.01783617244
54432	0.01783567765
54433	0.01783512464
54434	0.01783424606
54435	0.01783344324
54436	0.01783263242
54437	0.01783177472
54438	0.01783048685
54439	0.0178300093
54440	0.0178292114
54441	0.01782833098
54442	0.01782778574
54443	0.01782711935
54444	0.01782629178
54445	0.01782555198
54446	0.01782502955
54447	0.01782439399
54448	0.01782333929
54449	0.01782254841
54450	0.01782145479
54451	0.01782085025
54452	0.01782019389
54453	0.01781931684
54454	0.01781822498
54455	0.01781726041
54456	0.01781669739
54457	0.01781621382
54458	0.01781551928
54459	0.01781482567
54460	0.0178141413
54461	0.01781343093
54462	0.01781262848
54463	0.01781203438
54464	0.01781141978
54465	0.0178103402
54466	0.01780946851
54467	0.0178085892
54468	0.01780729056
54469	0.01780664272
54470	0.01780607012
54471	0.01780567496
54472	0.01780522011
54473	0.01780443058
54474	0.01780326431
54475	0.01780201393
54476	0.01780132288
54477	0.01780072104
54478	0.01779960164
54479	0.01779890411
54480	0.01779831365
54481	0.01779756954
54482	0.01779721542
54483	0.01779618779
54484	0.01779552298
54485	0.01779464447
54486	0.01779376444
54487	0.017792926
54488	0.01779251504
54489	0.01779208833
54490	0.01779164238
54491	0.01779117263
54492	0.01779063067
54493	0.01778964716
54494	0.01778932805
54495	0.01778850915
54496	0.01778787607
54497	0.01778714308
54498	0.01778655133
54499	0.01778622221
54500	0.01778560985
54501	0.01778474231
54502	0.01778415252
54503	0.01778364384
54504	0.01778270903
54505	0.01778215496
54506	0.01778145346
54507	0.0177809213
54508	0.01778020061
54509	0.01777946436
54510	0.01777849571
54511	0.01777773539
54512	0.01777679387
54513	0.01777650429
54514	0.01777588183
54515	0.01777489473
54516	0.01777426974
54517	0.01777397941
54518	0.01777286624
54519	0.0177722109
54520	0.01777179238
54521	0.01777139041
54522	0.01777085402
54523	0.01776955299
54524	0.01776913224
54525	0.01776845564
54526	0.01776795902
54527	0.01776739137
54528	0.01776687662
54529	0.01776640883
54530	0.01776587608
54531	0.01776535586
54532	0.01776480599
54533	0.01776410159
54534	0.01776339614
54535	0.01776251922
54536	0.0177614451
54537	0.01776079489
54538	0.01776053634
54539	0.01775989875
54540	0.01775933877
54541	0.01775856712
54542	0.01775770659
54543	0.0177572517
54544	0.01775671667
54545	0.01775592525
54546	0.01775544079
54547	0.01775478975
54548	0.01775409081
54549	0.01775329364
54550	0.01775279651
54551	0.01775226131
54552	0.01775135133
54553	0.01775052788
54554	0.01775006366
54555	0.01774934955
54556	0.01774861299
54557	0.01774820987
54558	0.01774692458
54559	0.01774594158
54560	0.01774539731
54561	0.01774451914
54562	0.01774387043
54563	0.01774346827
54564	0.01774284843
54565	0.01774225284
54566	0.01774189034
54567	0.01774102512
54568	0.01774021385
54569	0.01773937835
54570	0.01773838113
54571	0.01773790248
54572	0.01773737092
54573	0.01773671946
54574	0.01773589557
54575	0.01773537602
54576	0.01773476714
54577	0.01773418429
54578	0.01773289633
54579	0.01773248665
54580	0.01773174813
54581	0.0177312415
54582	0.01773070282
54583	0.01773014948
54584	0.01772960191
54585	0.01772870207
54586	0.01772812335
54587	0.0177276888
54588	0.01772714224
54589	0.01772602393
54590	0.01772512859
54591	0.01772462901
54592	0.01772406544
54593	0.0177234086
54594	0.01772284399
54595	0.01772132939
54596	0.01772070249
54597	0.01772003628
54598	0.0177193538
54599	0.01771852576
54600	0.01771788757
54601	0.0177172719
54602	0.01771686683
54603	0.01771601346
54604	0.01771502702
54605	0.01771450405
54606	0.01771405945
54607	0.01771333214
54608	0.01771258074
54609	0.01771174888
54610	0.01771103056
54611	0.01771055823
54612	0.01770990118
54613	0.01770931068
54614	0.01770851264
54615	0.01770783311
54616	0.01770717918
54617	0.01770661352
54618	0.01770591919
54619	0.01770549109
54620	0.01770492105
54621	0.01770412524
54622	0.01770358777
54623	0.01770327776
54624	0.01770273446
54625	0.01770176354
54626	0.01770108723
54627	0.01770004922
54628	0.01769912869
54629	0.01769828207
54630	0.01769773381
54631	0.01769724936
54632	0.01769679453
54633	0.01769630936
54634	0.01769584705
54635	0.01769442948
54636	0.01769380519
54637	0.01769321036
54638	0.01769268512
54639	0.01769193199
54640	0.01769115474
54641	0.01769048759
54642	0.01769006144
54643	0.01768945586
54644	0.01768893048
54645	0.01768794452
54646	0.01768701049
54647	0.01768572534
54648	0.01768507657
54649	0.01768425275
54650	0.01768339526
54651	0.0176826728
54652	0.01768195089
54653	0.01768112251
54654	0.01768035331
54655	0.01767989591
54656	0.01767933712
54657	0.01767850156
54658	0.01767792997
54659	0.01767679776
54660	0.01767553035
54661	0.01767472599
54662	0.01767392711
54663	0.01767356768
54664	0.0176730401
54665	0.0176716876
54666	0.01767103007
54667	0.01767000519
54668	0.01766968047
54669	0.01766909355
54670	0.0176682379
54671	0.01766757807
54672	0.01766687169
54673	0.01766611275
54674	0.01766581411
54675	0.01766506255
54676	0.01766405423
54677	0.01766277353
54678	0.0176621135
54679	0.01766086521
54680	0.01765998154
54681	0.01765926762
54682	0.01765802604
54683	0.01765698357
54684	0.01765645853
54685	0.0176555854
54686	0.01765498121
54687	0.01765412598
54688	0.01765319614
54689	0.01765245621
54690	0.01765130911
54691	0.01765097007
54692	0.01765043353
54693	0.01765003673
54694	0.01764914981
54695	0.01764860984
54696	0.0176478226
54697	0.01764705152
54698	0.01764636455
54699	0.01764554866
54700	0.01764502617
54701	0.01764451861
54702	0.01764395768
54703	0.01764331359
54704	0.01764220074
54705	0.01764100377
54706	0.01764047293
54707	0.01763953708
54708	0.01763898507
54709	0.01763830332
54710	0.01763775904
54711	0.01763719861
54712	0.01763647761
54713	0.01763607317
54714	0.01763547823
54715	0.01763483916
54716	0.01763415677
54717	0.01763365137
54718	0.01763293828
54719	0.01763173312
54720	0.01763131842
54721	0.01763038136
54722	0.01762943629
54723	0.01762859365
54724	0.01762801799
54725	0.01762728509
54726	0.01762642835
54727	0.01762580597
54728	0.01762500862
54729	0.0176245204
54730	0.01762432937
54731	0.01762305499
54732	0.01762278709
54733	0.01762191543
54734	0.01762074653
54735	0.01761941673
54736	0.01761872218
54737	0.01761764044
54738	0.01761657955
54739	0.0176158128
54740	0.01761529791
54741	0.01761478136
54742	0.01761417002
54743	0.01761332445
54744	0.01761210797
54745	0.01761170835
54746	0.01761133634
54747	0.01761075241
54748	0.01761040544
54749	0.01760980488
54750	0.01760896429
54751	0.01760828465
54752	0.0176076389
54753	0.01760703892
54754	0.01760575161
54755	0.01760507
54756	0.01760459
54757	0.0176040483
54758	0.01760306758
54759	0.01760218647
54760	0.01760120609
54761	0.01760072846
54762	0.0176001088
54763	0.01759882281
54764	0.01759816825
54765	0.01759773925
54766	0.01759721142
54767	0.01759663368
54768	0.0175962863
54769	0.01759540222
54770	0.01759436455
54771	0.01759377402
54772	0.01759283291
54773	0.01759242052
54774	0.01759181077
54775	0.01759122657
54776	0.01759076891
54777	0.0175904349
54778	0.01758992889
54779	0.01758935048
54780	0.01758868525
54781	0.01758756146
54782	0.01758651067
54783	0.01758597129
54784	0.01758510269
54785	0.01758467668
54786	0.0175843429
54787	0.01758368522
54788	0.01758293006
54789	0.01758205051
54790	0.01758074228
54791	0.01757977487
54792	0.01757872808
54793	0.01757798874
54794	0.01757738514
54795	0.01757675385
54796	0.01757603676
54797	0.01757545852
54798	0.01757467593
54799	0.01757356321
54800	0.0175728138
54801	0.01757185045
54802	0.017570871
54803	0.01757036778
54804	0.01756978637
54805	0.01756919097
54806	0.01756859668
54807	0.01756780328
54808	0.01756738661
54809	0.01756667273
54810	0.0175655992
54811	0.01756467375
54812	0.0175641124
54813	0.01756343063
54814	0.01756274347
54815	0.01756190748
54816	0.01756105476
54817	0.01756033133
54818	0.01755967209
54819	0.01755898988
54820	0.01755841534
54821	0.01755784922
54822	0.01755729529
54823	0.01755686787
54824	0.0175561754
54825	0.01755473421
54826	0.01755380684
54827	0.01755299499
54828	0.01755242353
54829	0.01755174289
54830	0.0175506028
54831	0.01754967733
54832	0.01754844147
54833	0.01754781758
54834	0.01754736684
54835	0.01754646058
54836	0.01754606883
54837	0.01754475374
54838	0.01754395837
54839	0.01754303266
54840	0.017542041
54841	0.01754139437
54842	0.01754028893
54843	0.01753948617
54844	0.01753876179
54845	0.01753838263
54846	0.01753767443
54847	0.01753704863
54848	0.01753615058
54849	0.01753529139
54850	0.01753452498
54851	0.01753376582
54852	0.01753287769
54853	0.01753248897
54854	0.01753145728
54855	0.01753112243
54856	0.01753014412
54857	0.01752910268
54858	0.01752824032
54859	0.01752766797
54860	0.01752741764
54861	0.01752688367
54862	0.0175259844
54863	0.01752519295
54864	0.01752466844
54865	0.01752383285
54866	0.01752275535
54867	0.01752221374
54868	0.01752122373
54869	0.01752065723
54870	0.01752024494
54871	0.01751934114
54872	0.01751872992
54873	0.01751824589
54874	0.01751749011
54875	0.01751688598
54876	0.01751645564
54877	0.01751572486
54878	0.01751512368
54879	0.01751440572
54880	0.01751340157
54881	0.01751286746
54882	0.01751205936
54883	0.01751118497
54884	0.01751028551
54885	0.01750922113
54886	0.01750814734
54887	0.01750761657
54888	0.01750712903
54889	0.01750636551
54890	0.01750598637
54891	0.01750486689
54892	0.01750400525
54893	0.01750352953
54894	0.01750304271
54895	0.0175022268
54896	0.01750169555
54897	0.01750101058
54898	0.01750004969
54899	0.01749947245
54900	0.01749866129
54901	0.01749784036
54902	0.01749695866
54903	0.01749639949
54904	0.01749565868
54905	0.01749504442
54906	0.01749443642
54907	0.01749367962
54908	0.01749317749
54909	0.01749283605
54910	0.01749188233
54911	0.01749141577
54912	0.01749059992
54913	0.01749016912
54914	0.01748888664
54915	0.0174879247
54916	0.01748711554
54917	0.0174863926
54918	0.01748589762
54919	0.01748524674
54920	0.01748458421
54921	0.01748423033
54922	0.0174832919
54923	0.01748227234
54924	0.01748165211
54925	0.01748087478
54926	0.01748026364
54927	0.01747982502
54928	0.01747905238
54929	0.01747859104
54930	0.01747759039
54931	0.01747693974
54932	0.01747626712
54933	0.01747554709
54934	0.01747497737
54935	0.01747460542
54936	0.01747405131
54937	0.01747359803
54938	0.01747285111
54939	0.01747210675
54940	0.01747106059
54941	0.01747061882
54942	0.01747000787
54943	0.01746914138
54944	0.01746790165
54945	0.01746743396
54946	0.01746667648
54947	0.01746588059
54948	0.01746518544
54949	0.01746460706
54950	0.0174639925
54951	0.01746279793
54952	0.01746207204
54953	0.01746127534
54954	0.01746090577
54955	0.0174601481
54956	0.01745938668
54957	0.01745856487
54958	0.01745786858
54959	0.01745691739
54960	0.01745551846
54961	0.01745476905
54962	0.01745438793
54963	0.01745380918
54964	0.01745310942
54965	0.01745222189
54966	0.01745173211
54967	0.01745104992
54968	0.01744997053
54969	0.01744957015
54970	0.01744886095
54971	0.01744853264
54972	0.01744772797
54973	0.0174470261
54974	0.01744647308
54975	0.01744618488
54976	0.01744521415
54977	0.01744449616
54978	0.01744366562
54979	0.01744279236
54980	0.01744231665
54981	0.01744101583
54982	0.01744026787
54983	0.01743967157
54984	0.01743884874
54985	0.01743792143
54986	0.01743734436
54987	0.01743659496
54988	0.0174356921
54989	0.01743509054
54990	0.01743412371
54991	0.01743339613
54992	0.01743276775
54993	0.01743199627
54994	0.01743138523
54995	0.01743072814
54996	0.01743062286
54997	0.01743023265
54998	0.01742951541
54999	0.01742871045
55000	0.01742821092
55001	0.01742754939
55002	0.01742701064
55003	0.01742630174
55004	0.01742536794
55005	0.01742509332
55006	0.01742448185
55007	0.01742375321
55008	0.01742315572
55009	0.01742237379
55010	0.01742196128
55011	0.01742149565
55012	0.01742064451
55013	0.01742016365
55014	0.01741967151
55015	0.01741906377
55016	0.01741841841
55017	0.01741803544
55018	0.01741772712
55019	0.01741706011
55020	0.01741652855
55021	0.0174157854
55022	0.01741516149
55023	0.01741458246
55024	0.01741416985
55025	0.01741342123
55026	0.01741247453
55027	0.01741208597
55028	0.01741120105
55029	0.01741050725
55030	0.01741001473
55031	0.01740948409
55032	0.01740905178
55033	0.01740849175
55034	0.01740799628
55035	0.01740733018
55036	0.01740687272
55037	0.01740613415
55038	0.01740565553
55039	0.01740526244
55040	0.01740490874
55041	0.01740410336
55042	0.01740332274
55043	0.01740267298
55044	0.01740214877
55045	0.01740171388
55046	0.01740014289
55047	0.01739888896
55048	0.01739796491
55049	0.01739758432
55050	0.01739699741
55051	0.01739643468
55052	0.01739509107
55053	0.0173943326
55054	0.01739329967
55055	0.01739268408
55056	0.01739173783
55057	0.01739118358
55058	0.01739046827
55059	0.01738991947
55060	0.01738918365
55061	0.01738854176
55062	0.01738820048
55063	0.01738721193
55064	0.01738627796
55065	0.01738553639
55066	0.01738493284
55067	0.0173844285
55068	0.01738382572
55069	0.01738292612
55070	0.01738195479
55071	0.01738115427
55072	0.01738018174
55073	0.01737966987
55074	0.01737886375
55075	0.01737831226
55076	0.01737723618
55077	0.01737678129
55078	0.01737573336
55079	0.01737476744
55080	0.01737414387
55081	0.01737355495
55082	0.01737278502
55083	0.01737209429
55084	0.01737146588
55085	0.01737103532
55086	0.01737022238
55087	0.01736969303
55088	0.0173687838
55089	0.01736789215
55090	0.01736707161
55091	0.01736631995
55092	0.01736569808
55093	0.01736498444
55094	0.0173640999
55095	0.01736346064
55096	0.01736274721
55097	0.01736192299
55098	0.01736115985
55099	0.01736083836
55100	0.01735998806
55101	0.01735937057
55102	0.01735845102
55103	0.01735801365
55104	0.01735712446
55105	0.01735673134
55106	0.01735596975
55107	0.01735515566
55108	0.01735428727
55109	0.01735367742
55110	0.01735317113
55111	0.01735251393
55112	0.01735184589
55113	0.01735137804
55114	0.01735092566
55115	0.01735055184
55116	0.01734996239
55117	0.01734882057
55118	0.01734800804
55119	0.01734754923
55120	0.01734669638
55121	0.01734596282
55122	0.01734530425
55123	0.01734432259
55124	0.01734344332
55125	0.017342345
55126	0.01734132966
55127	0.01734105517
55128	0.01734042454
55129	0.01733964235
55130	0.01733898368
55131	0.01733850733
55132	0.01733732041
55133	0.01733671231
55134	0.0173358809
55135	0.01733524443
55136	0.017334466
55137	0.01733390506
55138	0.01733343183
55139	0.01733243214
55140	0.01733200726
55141	0.01733102831
55142	0.01733004175
55143	0.01732963702
55144	0.01732910768
55145	0.01732878581
55146	0.01732811593
55147	0.01732768698
55148	0.0173266224
55149	0.01732593107
55150	0.01732526164
55151	0.01732416052
55152	0.01732358892
55153	0.01732335918
55154	0.0173225851
55155	0.01732208638
55156	0.01732115014
55157	0.01732004033
55158	0.01731932575
55159	0.01731870373
55160	0.01731813169
55161	0.01731756514
55162	0.01731692848
55163	0.01731633808
55164	0.01731539446
55165	0.0173148315
55166	0.01731406459
55167	0.01731289409
55168	0.01731196156
55169	0.01731126316
55170	0.01731078433
55171	0.01731015181
55172	0.01730920428
55173	0.01730832831
55174	0.01730740038
55175	0.01730697164
55176	0.01730595082
55177	0.01730503179
55178	0.01730438307
55179	0.01730362435
55180	0.01730273943
55181	0.01730177427
55182	0.01730145208
55183	0.01730057172
55184	0.01729977954
55185	0.01729882448
55186	0.01729823175
55187	0.01729712445
55188	0.01729620575
55189	0.0172950718
55190	0.01729428324
55191	0.01729362605
55192	0.01729334396
55193	0.01729266592
55194	0.01729214709
55195	0.01729131074
55196	0.01729080184
55197	0.01729024795
55198	0.01728932282
55199	0.01728882663
55200	0.01728833783
55201	0.01728789195
55202	0.01728699989
55203	0.01728632284
55204	0.01728568544
55205	0.0172847929
