iter	Passed	Remaining
64793	49164	26713
64794	49164	26712
64795	49165	26711
64796	49166	26711
64797	49167	26710
64798	49167	26709
64799	49168	26708
64800	49169	26708
64801	49170	26707
64802	49170	26706
64803	49171	26705
64804	49172	26705
64805	49173	26704
64806	49173	26703
64807	49174	26702
64808	49175	26701
64809	49176	26701
64810	49176	26700
64811	49177	26699
64812	49178	26698
64813	49178	26698
64814	49179	26697
64815	49180	26696
64816	49181	26695
64817	49181	26695
64818	49182	26694
64819	49183	26693
64820	49184	26692
64821	49185	26692
64822	49186	26691
64823	49186	26690
64824	49187	26689
64825	49188	26689
64826	49189	26688
64827	49189	26687
64828	49190	26686
64829	49191	26686
64830	49192	26685
64831	49192	26684
64832	49193	26683
64833	49194	26683
64834	49195	26682
64835	49195	26681
64836	49196	26680
64837	49197	26680
64838	49198	26679
64839	49198	26678
64840	49199	26677
64841	49200	26676
64842	49201	26676
64843	49202	26675
64844	49203	26674
64845	49203	26674
64846	49204	26673
64847	49205	26672
64848	49206	26671
64849	49206	26671
64850	49207	26670
64851	49208	26669
64852	49209	26668
64853	49209	26668
64854	49210	26667
64855	49211	26666
64856	49211	26665
64857	49213	26665
64858	49214	26664
64859	49214	26663
64860	49215	26662
64861	49216	26662
64862	49217	26661
64863	49217	26660
64864	49218	26659
64865	49219	26659
64866	49219	26658
64867	49220	26657
64868	49222	26657
64869	49222	26656
64870	49223	26655
64871	49224	26654
64872	49225	26654
64873	49225	26653
64874	49226	26652
64875	49227	26651
64876	49228	26651
64877	49228	26650
64878	49229	26649
64879	49230	26648
64880	49230	26647
64881	49231	26647
64882	49232	26646
64883	49233	26645
64884	49233	26644
64885	49234	26644
64886	49235	26643
64887	49236	26642
64888	49236	26641
64889	49237	26640
64890	49238	26640
64891	49239	26639
64892	49239	26638
64893	49240	26637
64894	49241	26637
64895	49242	26636
64896	49242	26635
64897	49243	26634
64898	49244	26634
64899	49244	26633
64900	49245	26632
64901	49246	26631
64902	49247	26630
64903	49248	26630
64904	49248	26629
64905	49249	26628
64906	49250	26628
64907	49251	26627
64908	49251	26626
64909	49252	26625
64910	49253	26624
64911	49254	26624
64912	49254	26623
64913	49255	26622
64914	49256	26621
64915	49256	26620
64916	49257	26620
64917	49258	26619
64918	49259	26618
64919	49259	26617
64920	49260	26617
64921	49261	26616
64922	49262	26615
64923	49262	26614
64924	49263	26614
64925	49264	26613
64926	49264	26612
64927	49265	26611
64928	49266	26610
64929	49267	26610
64930	49267	26609
64931	49268	26608
64932	49269	26607
64933	49270	26607
64934	49270	26606
64935	49271	26605
64936	49272	26604
64937	49273	26604
64938	49273	26603
64939	49274	26602
64940	49275	26601
64941	49276	26600
64942	49276	26600
64943	49277	26599
64944	49278	26598
64945	49278	26597
64946	49279	26597
64947	49280	26596
64948	49281	26595
64949	49281	26594
64950	49282	26593
64951	49283	26593
64952	49284	26592
64953	49284	26591
64954	49285	26590
64955	49286	26590
64956	49287	26589
64957	49287	26588
64958	49288	26587
64959	49289	26587
64960	49290	26586
64961	49290	26585
64962	49291	26584
64963	49292	26584
64964	49293	26583
64965	49293	26582
64966	49294	26581
64967	49295	26580
64968	49295	26580
64969	49296	26579
64970	49297	26578
64971	49298	26577
64972	49298	26577
64973	49299	26576
64974	49300	26575
64975	49301	26574
64976	49301	26573
64977	49302	26573
64978	49303	26572
64979	49304	26571
64980	49304	26570
64981	49305	26570
64982	49306	26569
64983	49308	26569
64984	49309	26568
64985	49309	26567
64986	49310	26567
64987	49311	26566
64988	49312	26565
64989	49312	26564
64990	49313	26563
64991	49314	26563
64992	49315	26562
64993	49315	26561
64994	49316	26560
64995	49317	26560
64996	49318	26559
64997	49318	26558
64998	49319	26557
64999	49320	26557
65000	49321	26556
65001	49321	26555
65002	49322	26554
65003	49323	26554
65004	49324	26553
65005	49324	26552
65006	49325	26551
65007	49326	26550
65008	49326	26550
65009	49327	26549
65010	49328	26548
65011	49329	26547
65012	49329	26547
65013	49330	26546
65014	49331	26545
65015	49332	26544
65016	49332	26543
65017	49333	26543
65018	49334	26542
65019	49335	26541
65020	49335	26540
65021	49336	26540
65022	49337	26539
65023	49337	26538
65024	49338	26537
65025	49339	26537
65026	49340	26536
65027	49341	26535
65028	49342	26534
65029	49342	26534
65030	49343	26533
65031	49344	26532
65032	49344	26531
65033	49345	26531
65034	49346	26530
65035	49347	26529
65036	49347	26528
65037	49348	26528
65038	49349	26527
65039	49350	26526
65040	49350	26525
65041	49351	26525
65042	49352	26524
65043	49353	26523
65044	49353	26522
65045	49354	26521
65046	49355	26521
65047	49356	26520
65048	49356	26519
65049	49357	26518
65050	49358	26518
65051	49359	26517
65052	49359	26516
65053	49360	26515
65054	49361	26514
65055	49362	26514
65056	49362	26513
65057	49363	26512
65058	49364	26511
65059	49365	26511
65060	49365	26510
65061	49366	26509
65062	49367	26508
65063	49367	26508
65064	49368	26507
65065	49369	26506
65066	49370	26505
65067	49370	26504
65068	49371	26504
65069	49372	26503
65070	49372	26502
65071	49373	26501
65072	49374	26500
65073	49375	26500
65074	49375	26499
65075	49376	26498
65076	49377	26497
65077	49377	26497
65078	49378	26496
65079	49379	26495
65080	49380	26494
65081	49381	26494
65082	49381	26493
65083	49382	26492
65084	49383	26491
65085	49384	26491
65086	49384	26490
65087	49385	26489
65088	49386	26488
65089	49386	26487
65090	49387	26487
65091	49388	26486
65092	49389	26485
65093	49389	26484
65094	49390	26484
65095	49391	26483
65096	49392	26482
65097	49393	26481
65098	49393	26481
65099	49394	26480
65100	49395	26479
65101	49396	26478
65102	49396	26478
65103	49397	26477
65104	49398	26476
65105	49398	26475
65106	49399	26474
65107	49400	26474
65108	49401	26473
65109	49401	26472
65110	49402	26471
65111	49403	26471
65112	49404	26470
65113	49404	26469
65114	49405	26468
65115	49406	26468
65116	49407	26467
65117	49407	26466
65118	49408	26465
65119	49409	26464
65120	49409	26464
65121	49410	26463
65122	49411	26462
65123	49412	26461
65124	49412	26461
65125	49413	26460
65126	49414	26459
65127	49415	26458
65128	49415	26457
65129	49416	26457
65130	49417	26456
65131	49418	26455
65132	49418	26454
65133	49419	26454
65134	49420	26453
65135	49421	26452
65136	49421	26451
65137	49422	26451
65138	49423	26450
65139	49424	26449
65140	49424	26448
65141	49425	26448
65142	49426	26447
65143	49427	26446
65144	49427	26445
65145	49428	26444
65146	49429	26444
65147	49430	26443
65148	49430	26442
65149	49431	26441
65150	49432	26441
65151	49432	26440
65152	49433	26439
65153	49434	26438
65154	49435	26437
65155	49435	26437
65156	49436	26436
65157	49437	26435
65158	49438	26434
65159	49438	26434
65160	49439	26433
65161	49440	26432
65162	49441	26431
65163	49441	26431
65164	49442	26430
65165	49443	26429
65166	49443	26428
65167	49444	26427
65168	49445	26427
65169	49446	26426
65170	49446	26425
65171	49447	26424
65172	49448	26424
65173	49449	26423
65174	49450	26422
65175	49450	26421
65176	49451	26421
65177	49452	26420
65178	49452	26419
65179	49453	26418
65180	49454	26418
65181	49455	26417
65182	49455	26416
65183	49456	26415
65184	49457	26414
65185	49458	26414
65186	49458	26413
65187	49459	26412
65188	49460	26411
65189	49461	26411
65190	49461	26410
65191	49462	26409
65192	49463	26408
65193	49464	26408
65194	49464	26407
65195	49465	26406
65196	49466	26405
65197	49466	26404
65198	49467	26404
65199	49468	26403
65200	49469	26402
65201	49469	26401
65202	49470	26401
65203	49471	26400
65204	49472	26399
65205	49472	26398
65206	49473	26397
65207	49474	26397
65208	49474	26396
65209	49475	26395
65210	49476	26394
65211	49477	26394
65212	49478	26393
65213	49479	26392
65214	49479	26392
65215	49480	26391
65216	49481	26390
65217	49482	26389
65218	49482	26389
65219	49483	26388
65220	49484	26387
65221	49485	26386
65222	49485	26385
65223	49486	26385
65224	49487	26384
65225	49488	26383
65226	49488	26382
65227	49489	26382
65228	49490	26381
65229	49490	26380
65230	49491	26379
65231	49492	26378
65232	49493	26378
65233	49494	26377
65234	49494	26376
65235	49495	26375
65236	49496	26375
65237	49496	26374
65238	49497	26373
65239	49498	26372
65240	49499	26372
65241	49499	26371
65242	49500	26370
65243	49501	26369
65244	49502	26368
65245	49502	26368
65246	49503	26367
65247	49504	26366
65248	49504	26365
65249	49505	26365
65250	49506	26364
65251	49507	26363
65252	49507	26362
65253	49508	26361
65254	49509	26361
65255	49509	26360
65256	49510	26359
65257	49511	26358
65258	49512	26358
65259	49512	26357
65260	49513	26356
65261	49514	26355
65262	49515	26354
65263	49515	26354
65264	49516	26353
65265	49517	26352
65266	49517	26351
65267	49518	26351
65268	49519	26350
65269	49520	26349
65270	49520	26348
65271	49521	26348
65272	49522	26347
65273	49523	26346
65274	49523	26345
65275	49524	26344
65276	49525	26344
65277	49526	26343
65278	49526	26342
65279	49527	26341
65280	49528	26341
65281	49528	26340
65282	49529	26339
65283	49530	26338
65284	49531	26337
65285	49531	26337
65286	49532	26336
65287	49533	26335
65288	49534	26334
65289	49535	26334
65290	49535	26333
65291	49536	26332
65292	49537	26331
65293	49537	26331
65294	49538	26330
65295	49539	26329
65296	49540	26328
65297	49540	26328
65298	49541	26327
65299	49542	26326
65300	49543	26325
65301	49543	26324
65302	49544	26324
65303	49545	26323
65304	49546	26322
65305	49546	26321
65306	49547	26321
65307	49548	26320
65308	49549	26319
65309	49549	26318
65310	49550	26318
65311	49551	26317
65312	49552	26316
65313	49552	26315
65314	49553	26314
65315	49554	26314
65316	49554	26313
65317	49555	26312
65318	49556	26311
65319	49557	26311
65320	49557	26310
65321	49558	26309
65322	49559	26308
65323	49560	26308
65324	49560	26307
65325	49561	26306
65326	49562	26305
65327	49563	26305
65328	49564	26304
65329	49564	26303
65330	49565	26302
65331	49566	26301
65332	49566	26301
65333	49567	26300
65334	49568	26299
65335	49569	26298
65336	49569	26298
65337	49570	26297
65338	49571	26296
65339	49572	26295
65340	49572	26295
65341	49573	26294
65342	49574	26293
65343	49575	26292
65344	49575	26291
65345	49576	26291
65346	49577	26290
65347	49577	26289
65348	49578	26288
65349	49579	26288
65350	49580	26287
65351	49581	26286
65352	49581	26285
65353	49582	26285
65354	49583	26284
65355	49583	26283
65356	49584	26282
65357	49585	26282
65358	49586	26281
65359	49586	26280
65360	49587	26279
65361	49588	26278
65362	49589	26278
65363	49589	26277
65364	49590	26276
65365	49591	26275
65366	49592	26275
65367	49592	26274
65368	49593	26273
65369	49594	26272
65370	49595	26272
65371	49595	26271
65372	49596	26270
65373	49597	26269
65374	49598	26268
65375	49598	26268
65376	49599	26267
65377	49600	26266
65378	49601	26265
65379	49601	26265
65380	49602	26264
65381	49603	26263
65382	49603	26262
65383	49604	26262
65384	49605	26261
65385	49606	26260
65386	49606	26259
65387	49607	26258
65388	49608	26258
65389	49609	26257
65390	49609	26256
65391	49610	26255
65392	49611	26255
65393	49612	26254
65394	49612	26253
65395	49613	26252
65396	49614	26251
65397	49615	26251
65398	49615	26250
65399	49616	26249
65400	49617	26248
65401	49617	26248
65402	49618	26247
65403	49619	26246
65404	49620	26245
65405	49620	26245
65406	49621	26244
65407	49622	26243
65408	49623	26242
65409	49623	26242
65410	49624	26241
65411	49625	26240
65412	49626	26239
65413	49626	26238
65414	49627	26238
65415	49628	26237
65416	49629	26236
65417	49629	26235
65418	49630	26235
65419	49631	26234
65420	49632	26233
65421	49632	26232
65422	49633	26232
65423	49634	26231
65424	49634	26230
65425	49635	26229
65426	49636	26228
65427	49637	26228
65428	49637	26227
65429	49638	26226
65430	49639	26225
65431	49640	26225
65432	49640	26224
65433	49641	26223
65434	49642	26222
65435	49643	26222
65436	49643	26221
65437	49644	26220
65438	49645	26219
65439	49646	26219
65440	49646	26218
65441	49647	26217
65442	49648	26216
65443	49649	26216
65444	49650	26215
65445	49651	26214
65446	49652	26213
65447	49652	26213
65448	49653	26212
65449	49654	26211
65450	49654	26210
65451	49655	26210
65452	49656	26209
65453	49657	26208
65454	49657	26207
65455	49658	26207
65456	49659	26206
65457	49660	26205
65458	49660	26204
65459	49661	26204
65460	49662	26203
65461	49663	26202
65462	49663	26201
65463	49664	26200
65464	49665	26200
65465	49666	26199
65466	49666	26198
65467	49667	26197
65468	49668	26197
65469	49669	26196
65470	49669	26195
65471	49670	26194
65472	49671	26194
65473	49672	26193
65474	49672	26192
65475	49673	26191
65476	49674	26190
65477	49675	26190
65478	49675	26189
65479	49676	26188
65480	49677	26187
65481	49678	26187
65482	49678	26186
65483	49679	26185
65484	49680	26184
65485	49680	26184
65486	49681	26183
65487	49682	26182
65488	49683	26181
65489	49684	26181
65490	49684	26180
65491	49685	26179
65492	49686	26178
65493	49687	26177
65494	49687	26177
65495	49688	26176
65496	49689	26175
65497	49689	26174
65498	49690	26174
65499	49691	26173
65500	49692	26172
65501	49692	26171
65502	49693	26170
65503	49694	26170
65504	49694	26169
65505	49695	26168
65506	49696	26167
65507	49697	26167
65508	49697	26166
65509	49698	26165
65510	49699	26164
65511	49699	26163
65512	49700	26163
65513	49701	26162
65514	49702	26161
65515	49702	26160
65516	49703	26160
65517	49704	26159
65518	49705	26158
65519	49705	26157
65520	49706	26156
65521	49707	26156
65522	49707	26155
65523	49708	26154
65524	49709	26153
65525	49710	26153
65526	49710	26152
65527	49711	26151
65528	49712	26150
65529	49713	26150
65530	49713	26149
65531	49714	26148
65532	49715	26148
65533	49716	26147
65534	49717	26146
65535	49718	26145
65536	49720	26145
65537	49721	26145
65538	49722	26144
65539	49723	26143
65540	49723	26142
65541	49724	26142
65542	49725	26141
65543	49725	26140
65544	49726	26139
65545	49727	26138
65546	49728	26138
65547	49728	26137
65548	49729	26136
65549	49730	26135
65550	49731	26135
65551	49731	26134
65552	49732	26133
65553	49733	26132
65554	49734	26132
65555	49734	26131
65556	49735	26130
65557	49736	26129
65558	49736	26128
65559	49737	26128
65560	49738	26127
65561	49739	26126
65562	49740	26125
65563	49740	26125
65564	49741	26124
65565	49742	26123
65566	49742	26122
65567	49743	26122
65568	49744	26121
65569	49745	26120
65570	49745	26119
65571	49746	26119
65572	49747	26118
65573	49748	26117
65574	49748	26116
65575	49749	26115
65576	49750	26115
65577	49750	26114
65578	49751	26113
65579	49752	26112
65580	49753	26112
65581	49753	26111
65582	49754	26110
65583	49755	26109
65584	49756	26108
65585	49756	26108
65586	49757	26107
65587	49758	26106
65588	49759	26105
65589	49759	26105
65590	49760	26104
65591	49761	26103
65592	49762	26102
65593	49762	26102
65594	49763	26101
65595	49764	26100
65596	49765	26099
65597	49765	26099
65598	49766	26098
65599	49767	26097
65600	49768	26096
65601	49768	26095
65602	49769	26095
65603	49770	26094
65604	49771	26093
65605	49771	26092
65606	49772	26092
65607	49773	26091
65608	49774	26090
65609	49774	26089
65610	49775	26089
65611	49776	26088
65612	49776	26087
65613	49777	26086
65614	49778	26086
65615	49779	26085
65616	49780	26084
65617	49780	26083
65618	49781	26082
65619	49782	26082
65620	49783	26081
65621	49783	26080
65622	49784	26079
65623	49785	26079
65624	49786	26078
65625	49786	26077
65626	49787	26076
65627	49788	26076
65628	49789	26075
65629	49789	26074
65630	49790	26073
65631	49791	26073
65632	49792	26072
65633	49792	26071
65634	49793	26070
65635	49794	26069
65636	49795	26069
65637	49795	26068
65638	49796	26067
65639	49797	26066
65640	49797	26066
65641	49798	26065
65642	49799	26064
65643	49800	26063
65644	49800	26063
65645	49801	26062
65646	49802	26061
65647	49803	26060
65648	49803	26059
65649	49804	26059
65650	49805	26058
65651	49805	26057
65652	49806	26056
65653	49807	26056
65654	49808	26055
65655	49809	26054
65656	49809	26053
65657	49810	26053
65658	49811	26052
65659	49812	26051
65660	49812	26050
65661	49813	26050
65662	49814	26049
65663	49815	26048
65664	49815	26047
65665	49816	26046
65666	49817	26046
65667	49817	26045
65668	49818	26044
65669	49819	26043
65670	49820	26043
65671	49820	26042
65672	49821	26041
65673	49822	26040
65674	49823	26039
65675	49823	26039
65676	49824	26038
65677	49825	26037
65678	49825	26036
65679	49826	26036
65680	49827	26035
65681	49828	26034
65682	49828	26033
65683	49829	26033
65684	49830	26032
65685	49831	26031
65686	49831	26030
65687	49832	26029
65688	49833	26029
65689	49834	26028
65690	49834	26027
65691	49835	26026
65692	49837	26026
65693	49837	26025
65694	49838	26024
65695	49839	26024
65696	49840	26023
65697	49840	26022
65698	49841	26021
65699	49842	26021
65700	49842	26020
65701	49843	26019
65702	49844	26018
65703	49845	26018
65704	49845	26017
65705	49846	26016
65706	49847	26015
65707	49848	26014
65708	49848	26014
65709	49849	26013
65710	49850	26012
65711	49851	26011
65712	49851	26011
65713	49852	26010
65714	49853	26009
65715	49854	26008
65716	49854	26008
65717	49855	26007
65718	49856	26006
65719	49857	26005
65720	49857	26005
65721	49858	26004
65722	49859	26003
65723	49859	26002
65724	49861	26002
65725	49862	26001
65726	49863	26001
65727	49864	26000
65728	49865	25999
65729	49865	25998
65730	49866	25998
65731	49867	25997
65732	49867	25996
65733	49868	25995
65734	49869	25994
65735	49870	25994
65736	49870	25993
65737	49871	25992
65738	49872	25991
65739	49873	25991
65740	49873	25990
65741	49874	25989
65742	49875	25988
65743	49876	25987
65744	49876	25987
65745	49877	25986
65746	49878	25985
65747	49879	25984
65748	49879	25984
65749	49880	25983
65750	49881	25982
65751	49881	25981
65752	49882	25981
65753	49883	25980
65754	49884	25979
65755	49884	25978
65756	49885	25977
65757	49886	25977
65758	49887	25976
65759	49887	25975
65760	49888	25974
65761	49889	25974
65762	49889	25973
65763	49890	25972
65764	49891	25971
65765	49892	25970
65766	49892	25970
65767	49893	25969
65768	49894	25968
65769	49895	25967
65770	49895	25967
65771	49896	25966
65772	49897	25965
65773	49897	25964
65774	49898	25964
65775	49899	25963
65776	49900	25962
65777	49900	25961
65778	49901	25960
65779	49902	25960
65780	49903	25959
65781	49903	25958
65782	49904	25957
65783	49905	25957
65784	49906	25956
65785	49906	25955
65786	49907	25954
65787	49908	25954
65788	49909	25953
65789	49909	25952
65790	49910	25951
65791	49911	25951
65792	49912	25950
65793	49912	25949
65794	49913	25948
65795	49914	25947
65796	49915	25947
65797	49915	25946
65798	49916	25945
65799	49917	25944
65800	49917	25944
65801	49918	25943
65802	49919	25942
65803	49920	25941
65804	49921	25941
65805	49921	25940
65806	49922	25939
65807	49923	25938
65808	49924	25937
65809	49924	25937
65810	49925	25936
65811	49926	25935
65812	49927	25934
65813	49927	25934
65814	49928	25933
65815	49929	25932
65816	49930	25931
65817	49930	25931
65818	49931	25930
65819	49932	25929
65820	49932	25928
65821	49933	25927
65822	49934	25927
65823	49935	25926
65824	49935	25925
65825	49936	25924
65826	49937	25924
65827	49938	25923
65828	49938	25922
65829	49939	25921
65830	49940	25921
65831	49941	25920
65832	49941	25919
65833	49942	25918
65834	49943	25918
65835	49944	25917
65836	49944	25916
65837	49945	25915
65838	49946	25914
65839	49946	25914
65840	49947	25913
65841	49948	25912
65842	49949	25911
65843	49949	25911
65844	49950	25910
65845	49951	25909
65846	49952	25908
65847	49952	25908
65848	49953	25907
65849	49954	25906
65850	49955	25905
65851	49955	25904
65852	49956	25904
65853	49957	25903
65854	49958	25902
65855	49958	25901
65856	49959	25901
65857	49960	25900
65858	49960	25899
65859	49961	25898
65860	49962	25898
65861	49963	25897
65862	49963	25896
65863	49964	25895
65864	49965	25894
65865	49966	25894
65866	49966	25893
65867	49967	25892
65868	49968	25891
65869	49969	25891
65870	49969	25890
65871	49970	25889
65872	49971	25888
65873	49972	25887
65874	49972	25887
65875	49973	25886
65876	49974	25885
65877	49975	25884
65878	49975	25884
65879	49976	25883
65880	49977	25882
65881	49977	25881
65882	49978	25881
65883	49979	25880
65884	49980	25879
65885	49980	25878
65886	49981	25878
65887	49982	25877
65888	49983	25876
65889	49983	25875
65890	49984	25874
65891	49985	25874
65892	49986	25873
65893	49986	25872
65894	49987	25871
65895	49988	25871
65896	49989	25870
65897	49989	25869
65898	49990	25868
65899	49991	25868
65900	49992	25867
65901	49992	25866
65902	49993	25865
65903	49994	25864
65904	49995	25864
65905	49995	25863
65906	49996	25862
65907	49997	25861
65908	49997	25861
65909	49998	25860
65910	49999	25859
65911	50000	25858
65912	50000	25858
65913	50001	25857
65914	50002	25856
65915	50003	25855
65916	50003	25854
65917	50004	25854
65918	50005	25853
65919	50006	25852
65920	50006	25851
65921	50007	25851
65922	50008	25850
65923	50009	25849
65924	50009	25848
65925	50010	25848
65926	50011	25847
65927	50012	25846
65928	50012	25845
65929	50013	25845
65930	50014	25844
65931	50015	25843
65932	50015	25842
65933	50016	25842
65934	50017	25841
65935	50018	25840
65936	50018	25839
65937	50019	25838
65938	50020	25838
65939	50021	25837
65940	50021	25836
65941	50022	25835
65942	50023	25835
65943	50024	25834
65944	50024	25833
65945	50025	25832
65946	50026	25831
65947	50027	25831
65948	50028	25830
65949	50029	25830
65950	50029	25829
65951	50030	25828
65952	50031	25827
65953	50032	25827
65954	50032	25826
65955	50033	25825
65956	50034	25824
65957	50035	25823
65958	50035	25823
65959	50036	25822
65960	50037	25821
65961	50038	25820
65962	50038	25820
65963	50039	25819
65964	50040	25818
65965	50041	25817
65966	50041	25817
65967	50042	25816
65968	50043	25815
65969	50044	25814
65970	50044	25813
65971	50045	25813
65972	50046	25812
65973	50046	25811
65974	50047	25810
65975	50048	25810
65976	50049	25809
65977	50049	25808
65978	50050	25807
65979	50051	25807
65980	50052	25806
65981	50052	25805
65982	50053	25804
65983	50054	25803
65984	50055	25803
65985	50055	25802
65986	50056	25801
65987	50057	25800
65988	50057	25800
65989	50058	25799
65990	50059	25798
65991	50060	25797
65992	50060	25796
65993	50061	25796
65994	50062	25795
65995	50063	25794
65996	50063	25793
65997	50064	25793
65998	50065	25792
65999	50066	25791
66000	50066	25790
66001	50067	25790
66002	50068	25789
66003	50069	25788
66004	50069	25787
66005	50070	25786
66006	50071	25786
66007	50071	25785
66008	50072	25784
66009	50073	25783
66010	50074	25783
66011	50075	25782
66012	50075	25781
66013	50076	25780
66014	50077	25780
66015	50077	25779
66016	50078	25778
66017	50079	25777
66018	50080	25777
66019	50080	25776
66020	50081	25775
66021	50082	25774
66022	50083	25773
66023	50083	25773
66024	50084	25772
66025	50085	25771
66026	50085	25770
66027	50086	25770
66028	50087	25769
66029	50088	25768
66030	50089	25767
66031	50089	25767
66032	50090	25766
66033	50091	25765
66034	50091	25764
66035	50092	25763
66036	50093	25763
66037	50094	25762
66038	50094	25761
66039	50095	25760
66040	50096	25760
66041	50097	25759
66042	50097	25758
66043	50098	25757
66044	50099	25756
66045	50099	25756
66046	50100	25755
66047	50101	25754
66048	50102	25753
66049	50102	25753
66050	50103	25752
66051	50105	25751
66052	50105	25751
66053	50106	25750
66054	50107	25749
66055	50107	25748
66056	50108	25748
66057	50109	25747
66058	50110	25746
66059	50110	25745
66060	50111	25744
66061	50112	25744
66062	50113	25743
66063	50113	25742
66064	50114	25741
66065	50115	25741
66066	50116	25740
66067	50116	25739
66068	50117	25738
66069	50118	25738
66070	50119	25737
66071	50119	25736
66072	50120	25735
66073	50121	25735
66074	50122	25734
66075	50122	25733
66076	50123	25732
66077	50124	25731
66078	50124	25731
66079	50125	25730
66080	50126	25729
66081	50127	25728
66082	50127	25728
66083	50128	25727
66084	50129	25726
66085	50129	25725
66086	50130	25724
66087	50131	25724
66088	50132	25723
66089	50132	25722
66090	50133	25721
66091	50134	25721
66092	50135	25720
66093	50135	25719
66094	50136	25718
66095	50137	25717
66096	50138	25717
66097	50138	25716
66098	50139	25715
66099	50140	25714
66100	50141	25714
66101	50141	25713
66102	50142	25712
66103	50143	25711
66104	50143	25711
66105	50144	25710
66106	50145	25709
66107	50146	25708
66108	50146	25707
66109	50147	25707
66110	50148	25706
66111	50149	25705
66112	50149	25704
66113	50150	25704
66114	50151	25703
66115	50152	25702
66116	50152	25701
66117	50153	25701
66118	50154	25700
66119	50154	25699
66120	50155	25698
66121	50156	25697
66122	50157	25697
66123	50157	25696
66124	50158	25695
66125	50159	25694
66126	50160	25694
66127	50160	25693
66128	50161	25692
66129	50162	25692
66130	50163	25691
66131	50164	25690
66132	50165	25689
66133	50166	25689
66134	50166	25688
66135	50167	25687
66136	50168	25686
66137	50168	25685
66138	50169	25685
66139	50170	25684
66140	50171	25683
66141	50171	25682
66142	50172	25682
66143	50173	25681
66144	50174	25680
66145	50174	25679
66146	50175	25679
66147	50176	25678
66148	50177	25677
66149	50177	25676
66150	50178	25676
66151	50179	25675
66152	50180	25674
66153	50180	25673
66154	50181	25672
66155	50182	25672
66156	50183	25671
66157	50183	25670
66158	50184	25669
66159	50185	25669
66160	50186	25668
66161	50186	25667
66162	50187	25666
66163	50188	25666
66164	50189	25665
66165	50189	25664
66166	50190	25663
66167	50191	25663
66168	50191	25662
66169	50192	25661
66170	50193	25660
66171	50194	25659
66172	50194	25659
66173	50195	25658
66174	50196	25657
66175	50197	25656
66176	50197	25656
66177	50198	25655
66178	50199	25654
66179	50200	25653
66180	50200	25653
66181	50201	25652
66182	50202	25651
66183	50203	25650
66184	50203	25650
66185	50204	25649
66186	50205	25648
66187	50206	25647
66188	50206	25646
66189	50207	25646
66190	50208	25645
66191	50208	25644
66192	50209	25643
66193	50210	25642
66194	50211	25642
66195	50211	25641
66196	50212	25640
66197	50213	25639
66198	50214	25639
66199	50214	25638
66200	50215	25637
66201	50216	25636
66202	50217	25636
66203	50217	25635
66204	50218	25634
66205	50219	25633
66206	50220	25633
66207	50220	25632
66208	50221	25631
66209	50222	25630
66210	50223	25630
66211	50223	25629
66212	50224	25628
66213	50225	25627
66214	50226	25626
66215	50226	25626
66216	50227	25625
66217	50228	25624
66218	50229	25623
66219	50229	25623
66220	50230	25622
66221	50231	25621
66222	50232	25620
66223	50232	25620
66224	50233	25619
66225	50234	25618
66226	50235	25617
66227	50235	25617
66228	50236	25616
66229	50237	25615
66230	50238	25614
66231	50238	25613
66232	50239	25613
66233	50240	25612
66234	50241	25611
66235	50241	25610
66236	50242	25610
66237	50243	25609
66238	50243	25608
66239	50244	25607
66240	50245	25607
66241	50246	25606
66242	50246	25605
66243	50247	25604
66244	50248	25604
66245	50249	25603
66246	50249	25602
66247	50250	25601
66248	50251	25600
66249	50252	25600
66250	50252	25599
66251	50253	25598
66252	50254	25597
66253	50255	25597
66254	50255	25596
66255	50256	25595
66256	50257	25594
66257	50258	25594
66258	50258	25593
66259	50259	25592
66260	50260	25591
66261	50261	25590
66262	50261	25590
66263	50262	25589
66264	50263	25588
66265	50264	25587
66266	50264	25587
66267	50265	25586
66268	50266	25585
66269	50266	25584
66270	50267	25584
66271	50268	25583
66272	50269	25582
66273	50269	25581
66274	50270	25580
66275	50271	25580
66276	50272	25579
66277	50272	25578
66278	50273	25577
66279	50274	25577
66280	50274	25576
66281	50275	25575
66282	50276	25574
66283	50277	25574
66284	50278	25573
66285	50278	25572
66286	50279	25571
66287	50280	25570
66288	50281	25570
66289	50281	25569
66290	50282	25568
66291	50283	25567
66292	50283	25567
66293	50284	25566
66294	50285	25565
66295	50286	25564
66296	50286	25564
66297	50287	25563
66298	50288	25562
66299	50289	25561
66300	50289	25560
66301	50290	25560
66302	50291	25559
66303	50291	25558
66304	50292	25557
66305	50293	25557
66306	50294	25556
66307	50294	25555
66308	50295	25554
66309	50296	25553
66310	50297	25553
66311	50297	25552
66312	50298	25551
66313	50299	25550
66314	50300	25550
66315	50300	25549
66316	50301	25548
66317	50302	25547
66318	50303	25547
66319	50303	25546
66320	50304	25545
66321	50305	25544
66322	50305	25544
66323	50306	25543
66324	50307	25542
66325	50308	25541
66326	50308	25540
66327	50309	25540
66328	50310	25539
66329	50311	25538
66330	50311	25537
66331	50312	25537
66332	50313	25536
66333	50314	25535
66334	50314	25534
66335	50315	25534
66336	50316	25533
66337	50317	25532
66338	50317	25531
66339	50318	25530
66340	50319	25530
66341	50320	25529
66342	50320	25528
66343	50321	25527
66344	50322	25527
66345	50323	25526
66346	50323	25525
